Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
Thailand,THA,Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,31.18716768,31.77284068,30.43295674,30.5049979,32.86082026,31.07813574,29.70129654,31.00136479,29.87990763,29.19942829,28.3495252,28.7322033,31.36512333,33.33460239,40.77209813,36.87485449,38.57473956,40.98726939,39.32673982,45.50693738,48.58513829,48.74585575,42.34243337,41.59299717,42.61244579,42.06349817,41.89176667,48.93001187,58.76376514,63.45678239,65.7498267,67.18297093,65.64037432,64.43205438,67.9829772,75.15702638,69.96084568,80.0363794,85.72464342,85.91116852,103.555421,105.5143127,98.84743561,102.5396435,110.2734286,121.0204554,116.5661013,111.7479541,122.5201956,101.5691172,110.2966118,121.7206553,120.2895197,113.936154,111.7523623,103.904039,99.08547231,100.3938117,98.89567599,88.70398443,87.47799875,106.5905935,119.1423473,
Tajikistan,TJK,Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.7275332,49.37166084,68.00180443,126.6678805,137.9766537,162.232407,98.84869063,124.5153996,169.6605474,123.800314,119.4818396,107.8878747,101.436456,96.82780738,110.3096968,105.4704798,90.71358474,71.89517334,68.27098122,68.42200058,67.3126624,62.88756751,57.8758695,52.31258669,56.20374911,52.71745583,54.39793749,54.4886328,56.03663976,71.15840805,69.66178084,
Turkmenistan,TKM,Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.09375,47.18712575,141.159117,130.7282094,126.5365161,91.00738389,60.25277456,108.750471,147.7623924,140.0372916,111.3843025,102.7864671,105.1423056,97.37284587,94.54420423,99.10641481,91.04106529,58.3742688,54.0225599,70.46750285,75.07633359,68.37163088,63.18322531,47.4864125,33.06106973,31.71678896,29.80466642,30.06000695,21.22528264,26.81601591,29.13895907,
Latin America & the Caribbean (IDA & IBRD countries),TLA,Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,28.28151043,26.56146546,25.83521392,24.74490102,24.97646668,24.86329257,24.48560233,24.68476316,24.31790484,24.14515878,24.49054503,22.6112943,21.95574521,23.05008559,31.01682155,28.17427702,28.90688947,31.0384571,30.30645561,30.48545164,31.2096625,28.91231431,30.4887461,24.60579171,25.21959091,26.14624208,25.93759083,28.11965881,29.76282451,24.2563376,22.83583311,22.98163809,24.09625831,22.09618051,22.96589486,25.08349096,25.85433686,27.22413629,27.57089001,31.10960679,33.21821965,32.95564093,36.08921666,37.76357134,40.09820887,39.85178417,40.4096172,39.49846387,40.18568489,32.88130389,33.78053866,36.45649634,36.91443961,36.48527546,35.23053466,37.51917679,36.52311575,36.38447876,40.84241941,40.66664441,42.37237347,48.66121673,51.0354872,
Timor-Leste,TLS,Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.13805017,34.7118238,25.30999334,24.01979407,35.18821272,43.48338287,41.68169546,29.70827045,31.84546585,59.88514116,61.68826377,60.30941424,37.36196681,34.30949598,36.10292625,36.07556125,36.7532069,41.10756068,41.11036075,43.90353952,
Middle East & North Africa (IDA & IBRD countries),TMN,Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,43.61159755,42.22352245,34.36690095,38.92330646,40.04810379,33.87878713,34.08339757,33.9765758,34.74641135,34.63077834,34.10095749,35.89164853,28.99295604,30.82885155,45.14078522,49.91991123,44.24583015,42.92281921,42.65390259,40.80463207,45.99675727,47.49013952,42.23062381,36.07603997,32.08005069,27.72779911,20.14622778,25.56112515,32.08625346,35.45982748,27.68202579,40.51226804,37.41256144,40.72710626,37.80591186,36.91709765,36.70703402,34.28891849,31.50602385,33.47261158,38.53588945,36.54766509,38.77956528,40.04343745,45.49284125,48.97511199,49.07494425,48.37005268,52.16140675,42.06257793,43.78623118,47.45064455,46.87612304,48.47298745,47.66858139,41.61982528,37.17031703,42.97656711,52.32191746,49.64423726,41.03864834,47.92448738,53.87094424,
Tonga,TON,Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,,,,,,,,,,,,,,,,70.75455362,59.92725438,79.08753398,74.57754526,80.59640983,84.49105253,77.11832801,80.55659961,70.64935834,77.82300474,76.5917812,68.9191441,66.12207104,60.00528757,59.24122987,64.28103509,54.4624647,54.71804898,55.5997287,42.34888635,43.56742197,38.72119623,38.60618602,39.68567012,42.66881543,38.07692253,44.17028674,56.90389803,55.37794201,52.02516017,50.03749293,43.1166254,50.58304087,51.38826977,48.97917181,45.52490024,49.93569661,45.67614754,47.70879795,54.10595861,51.94471415,59.44614562,54.30363298,49.7027206,50.38534122,50.33035952,55.83636896,51.77153621,
South Asia (IDA & IBRD),TSA,Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,13.53528789,12.21982797,12.11384201,11.6741573,11.28927774,10.33306971,14.20203741,11.6080515,9.447652792,8.669710861,8.297427688,7.9806996,9.828888295,10.40197561,12.36026119,13.05762802,13.4982986,13.44954708,14.16342051,15.65688096,16.77671001,16.20645292,15.04815774,13.98789285,15.09636223,13.97784254,13.09054824,13.31846835,14.1509429,15.43242382,16.21813084,17.95666568,19.14672443,19.95938535,19.92171657,22.26811243,22.16896379,22.30825175,21.6164219,21.58645349,22.34509794,21.53801282,22.69590096,23.57952409,26.38559993,30.65938196,32.80333987,31.90456185,41.74273906,31.52288358,34.54195606,41.19657526,41.36620262,40.35849757,37.50820188,31.15753725,27.34215879,28.32495522,30.6542865,28.43519505,24.40282698,30.91812362,33.66731172,
Sub-Saharan Africa (IDA & IBRD countries),TSS,Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,37.35123925,36.41853283,34.48227434,35.28602269,37.5551771,37.43944333,35.09294176,35.95064899,35.38285117,35.0415468,33.13554386,37.67177957,34.69636416,36.65285643,44.53306398,43.49639511,43.65603466,47.34968377,46.93008325,47.52623879,54.13214855,35.4665853,32.19731723,33.14159285,36.19918939,37.44430315,33.97687221,34.37883029,34.65787016,36.23374508,33.70210761,31.03105529,35.34085828,34.17753679,34.83020585,32.79854247,31.57007214,31.43114784,27.97526645,40.143985,42.09098963,43.82254867,41.31624413,41.26749798,43.75462903,45.81160646,46.11272674,47.9455583,53.20290114,43.40198123,45.89560629,51.36025205,49.69475352,46.75133845,44.85512689,39.48908969,37.14326282,37.87066771,41.66079361,39.42476819,35.73181953,41.8076517,45.31401529,
Trinidad and Tobago,TTO,Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,108.4622737,117.4436851,112.7044023,110.7285214,117.1523767,118.6582878,122.0058757,112.3386892,117.5385504,122.8182752,124.8402993,133.0353228,122.2100024,114.3032257,190.1047676,132.6418722,168.9322557,127.4107901,112.4824514,102.4461796,116.3437124,98.48280794,83.15299176,63.56464337,52.751786,49.79718887,57.06604867,55.88003705,56.46171941,64.74582267,60.55643252,68.80302856,51.38289911,66.92381808,60.68071726,78.21040537,80.66619616,96.3966488,86.98322107,81.43654332,92.9811811,88.94178726,83.51211601,80.22672371,85.65334599,97.83333536,112.355568,97.30787229,101.3254094,83.87680688,78.80693505,96.15455917,80.65973116,109.2790399,86.79807109,73.93228789,66.14327934,65.03246638,74.28442734,56.88988802,49.95777663,58.65734499,64.94402052,
Tunisia,TUN,Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,,,,,,36.93061695,37.46569076,37.76315789,30.95499451,33.49084465,33.90682901,33.34990399,34.90415204,40.42751533,57.78555963,52.66847134,51.39532721,53.90145536,54.68747309,64.54427379,65.62113261,74.64010005,66.46519694,59.36112664,60.18505308,53.44683926,51.55355596,53.39952256,60.26002282,72.30357547,73.54419964,67.97818569,67.43367662,68.56359457,71.87919601,74.18940464,67.47276676,64.94198107,64.61527661,62.52832491,67.13847809,73.23539702,70.8679963,68.97744379,72.16227172,73.34798916,77.67187512,88.04750978,97.9905235,77.18427903,83.62966522,86.85808656,87.67019875,84.885737,82.71832183,74.91126916,74.46786717,82.67334237,89.56679121,87.09349609,75.60012415,83.90934099,97.6534145,
Turkiye,TUR,Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,10.42731278,10.68984701,11.20797011,10.19742489,8.48111332,8.657381616,8.574468085,7.715198864,7.2,6.873287671,8.598473282,11.43092784,11.85472155,13.08846154,14.99394917,13.3354018,13.77842566,12.8639591,10.44870093,8.180447068,15.72133216,19.1570181,22.66452222,24.2105812,29.8493756,28.70921913,24.52921242,27.92519462,28.60737244,25.59294205,23.40571699,22.93644624,23.62405558,24.81545988,31.66923711,33.84664688,36.85185455,39.40416606,26.38308139,26.05852569,29.99621321,36.05049509,36.46757064,37.06123364,39.30559742,37.57544337,40.40937614,40.70547501,43.35016885,37.4364695,38.53791697,44.79680374,44.17743455,44.09108248,44.48094637,42.18386836,40.40967201,46.9400933,52.41791686,51.40275206,54.02390695,60.57580777,68.11712512,
Tuvalu,TUV,Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.65886776,42.71000582,51.3209709,72.68177646,73.48067961,54.41843485,48.64127339,62.98670032,78.385826,58.44902115,33.16975,28.64358519,65.3103,41.11770667,48.24926452,56.74383,53.94890313,56.23868235,81.57007368,49.86290556,68.52428,68.88289737,53.37321316,54.3817575,56.75810698,100.5108776,55.24986071,59.63345916,52.06678057,60.97200623,65.70480715,56.4817776,57.56274688,
Tanzania,TZA,Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.52770069,30.65494636,31.8873441,37.82844247,41.85670314,45.728893,44.84745138,44.85063486,33.4349527,27.19989746,16.64160842,16.5162403,16.88051913,18.8891236,18.67768851,21.95611257,25.211651,26.9959034,32.819796,34.19877079,38.72931577,31.94835632,37.25061659,44.82193267,41.41446829,36.47407845,33.25082712,32.95023921,27.72509041,23.29803266,23.08796977,23.68961854,21.94683974,23.23240261,27.78734669,
Uganda,UGA,Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,52.00842523,52.09228563,51.0007984,56.18545709,58.22869955,41.49226021,41.38833585,39.08024316,36.72716599,34.91486762,36.04448149,35.98666403,29.84633803,26.67716848,25.15549518,19.66472029,21.90168757,28.23116987,24.87335178,29.54617174,51.26103759,43.96919165,33.34098737,33.43252492,20.54956974,20.28584608,18.93840889,18.61385911,17.79093808,10.32885404,10.22209996,11.92150175,22.64250442,22.17089006,32.17697983,26.33856349,29.41475558,29.84368363,29.11243146,31.0240956,31.30829516,35.01410231,24.60118728,28.86383234,29.9767458,31.03075209,35.26883402,40.57949026,43.28133716,23.1416945,23.5552657,27.94947185,30.76622673,28.44812814,25.56083177,24.06816247,25.03425157,27.63748713,29.81137778,31.85456205,32.97396129,32.02153224,29.27318198,
Ukraine,UKR,Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.49088814,26.42875642,40.06311733,59.34393574,71.82414637,62.5304931,65.21335827,74.18469142,88.12023486,81.50684693,79.47463366,88.61119931,91.73290476,78.84905294,74.54724451,73.89978245,81.06357095,70.15013522,79.59043996,89.20485373,83.88604457,74.08182703,81.14446307,83.09699637,80.99330067,82.85625971,79.85570398,72.03782469,66.10299184,70.54058201,62.063116,
Upper middle income,UMC,Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,17.36450696,17.04352735,17.2183438,16.89834739,16.40142487,15.29607691,14.81562139,15.06966822,15.85346256,15.17430991,15.99715243,16.0816251,15.95108226,18.87487573,24.8773178,23.5749066,23.65357635,24.04818007,23.95812155,26.37514811,32.14163157,31.73024181,33.02800219,29.90199073,30.66379494,32.24628821,33.07196741,33.81185142,35.21788727,30.95781835,28.61430451,31.48288093,30.13536149,28.8751515,33.73833686,36.49989801,36.0621235,37.03088565,36.20364341,39.35549135,43.60041985,42.84196118,45.60424881,49.22839222,53.35485508,54.02959431,54.73519516,53.24867228,52.86634439,43.10535745,46.27132371,47.14508144,46.16694134,44.81338242,43.49395022,40.18697705,37.61887505,38.5377381,40.2189192,38.79381302,38.03929414,42.0257314,44.29484412,
Uruguay,URY,Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,28.71724138,24.125,21.71649485,22.01716738,19.13134328,18.06557377,19.38461538,20.66189624,21.09661705,19.80607524,21.71169811,15.49554726,19.46360351,15.30897587,21.23947111,26.5685754,30.891155,32.52012866,29.38585209,27.76583494,26.95213548,25.84932913,23.2378231,35.925316,35.27640504,34.17146856,33.298681,31.63898029,31.19240314,33.17947743,32.64934655,28.9304738,29.10356186,26.46289664,26.89047524,25.76995968,27.88141492,26.92144431,25.92779211,23.32393589,25.24178076,24.50384412,28.11153184,36.49453745,44.16815939,42.04952971,44.55099821,42.6342414,48.23647725,37.64179985,36.58132983,37.02246566,37.54406992,33.76231316,33.52565584,29.77965035,26.40882359,25.14535275,25.13838619,25.66698312,26.88435113,32.34044364,33.94066957,
United States,USA,Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,6.625621204,6.413633943,6.40456123,6.427810836,6.706911636,6.707946753,7.009079755,6.926656609,7.364774536,7.416805569,7.980318698,7.888655192,8.448139722,10.13030948,13.58459479,12.74476172,13.30678996,13.62232002,14.1135032,15.55143562,16.88831477,15.96696145,14.09556644,13.08508607,14.125648,13.16618495,13.30788441,13.97600312,14.93324279,15.1860649,15.2701159,15.10349978,15.36864639,15.57486055,16.49242593,17.743973,17.92488705,18.51579035,17.94685675,18.22453743,19.9124803,18.03338371,17.32375727,17.70026848,19.15787826,20.19900119,21.30958323,21.89133845,23.40529625,18.38186948,21.58074738,24.02947007,23.88478918,23.2061312,22.97961652,20.97038696,19.79750231,20.30436241,20.83568431,19.6932356,18.19459083,20.11408019,21.38428126,
Uzbekistan,UZB,Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.24914139,42.37723595,39.96385193,46.29050888,63.94773049,55.68138775,45.50012075,37.15204871,40.07117766,48.43255802,50.9713852,57.7337499,63.77377375,58.81526621,57.68331798,64.40207208,66.24491273,58.64783407,40.95995769,39.42577271,34.42670702,34.35089775,31.44891912,24.25163093,23.56907749,35.62101937,53.4006851,61.03991596,55.29458724,54.56560981,54.17339929,
St. Vincent and the Grenadines,VCT,Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,84.18388393,71.42875,75.73168675,80.2433617,88.08604743,86.04544402,80.74554348,82.09607168,91.20521173,96.0960961,102.9810298,104.7281136,76.12610943,79.56219289,97.1944142,99.28626418,100.6317089,81.0485053,85.46338286,87.20559016,87.44195169,80.32400804,85.26782639,90.79357291,97.01907932,97.49954508,93.87823355,86.00036634,103.1252878,94.06505293,91.11080294,81.2307424,75.55164695,67.06078677,62.18969135,56.64424181,53.69712409,67.28577818,65.03960268,63.98468159,49.07160759,49.12650761,43.46365545,46.94643043,47.82686151,48.28011356,48.01856234,52.5506939,58.00754912,53.47891101,52.74496683,51.83551155,54.65509404,54.78690736,53.05487093,48.31190846,46.91124433,44.0738953,45.00584247,41.0643048,43.26259269,46.77707006,51.02475099,
"Venezuela, RB",VEN,Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,45.57708924,42.41833061,41.36455432,37.26824187,45.42006903,45.99077126,41.90707561,48.88648649,44.28745432,46.69857183,43.57712638,40.2492081,40.27121069,45.21712421,58.62243171,53.88744941,53.98552226,56.58272642,53.29598959,51.72121481,52.52001369,51.39049396,43.60115083,30.13191413,39.70585598,36.38155446,28.36268906,42.1328478,38.13941185,48.49470811,51.0873422,49.20543494,46.75873449,45.29838478,43.26699229,40.19408953,46.69478392,44.82530358,36.70373112,35.75174418,42.4613748,36.60371045,42.78443859,43.63277414,50.10786863,54.80110483,54.06329825,50.38851282,46.04191798,30.06268013,26.63963294,44.49255095,38.99196594,37.06846517,24.43883541,,,,,,,,,
British Virgin Islands,VGB,Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Virgin Islands (U.S.),VIR,Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Viet Nam,VNM,Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,18.12739688,11.17835326,9.02665223,14.92301746,71.67934842,79.66944528,46.02964643,51.9104598,49.44255324,60.66398748,65.60518956,74.61835935,77.39991007,76.66778794,81.17165245,96.6267775,95.59984684,103.9581631,114.7967507,128.6743572,120.0747713,127.8271386,143.6980243,144.6570767,119.8372004,106.7083887,117.9964321,116.7279658,123.5634591,127.6779283,136.9544802,136.6746268,152.0979262,154.9664497,154.8190095,157.3298438,182.5633468,178.6770424,
Vanuatu,VUT,Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,87.20527893,89.94475592,79.09876914,72.48787219,79.22340334,78.21015554,76.59846935,59.28903654,63.0986423,56.83563135,60.38443375,68.0960089,50.16535468,50.69615758,50.37611175,48.78021614,49.33156727,48.97271233,47.29238119,48.41905851,46.26745295,41.54188357,42.64774546,41.88935691,41.97519855,45.20586722,47.34627508,60.5428022,54.02862585,62.80169045,59.2282789,49.79775405,48.1722095,46.93519227,46.41934944,48.68473628,55.55017362,60.44388303,47.38303424,49.30378974,44.09913681,38.15614368,40.4472416,51.61905174,
World,WLD,Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,16.73854545,16.51112835,16.13807509,16.37236613,16.76887423,16.77516469,17.23784031,17.03754586,17.58616759,18.11324362,19.47528845,19.72665158,20.12577395,22.91172846,29.35164206,27.3707307,28.70742632,28.91319801,28.14885295,30.68411138,33.83152037,32.61147948,30.89414589,29.03096237,29.94247545,29.047727,26.95759466,27.87788718,28.6627089,29.425501,29.79606906,29.33199795,29.05406599,28.41215586,30.34442937,32.59068896,33.44488815,34.74675167,34.31086778,35.38716233,38.73546002,37.50171134,37.71290693,39.27483665,42.41422646,44.61277248,47.36954574,48.54734,50.98784571,41.62786928,46.19783636,49.8372951,49.27141647,48.91640279,47.77956104,44.36674072,42.30695948,44.0141248,45.67397311,43.90528146,41.87759825,46.56819337,50.45496478,
Samoa,WSM,Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,51.97091374,59.00083503,64.10201564,70.10408774,57.45540968,66.24062479,68.41278887,71.60956593,71.56131781,79.61960592,87.67750069,83.38159876,38.44447216,46.24982178,44.01622107,39.23277617,41.56071712,52.85659343,66.05985863,74.72786529,72.0394277,71.08019953,72.34868464,68.37222609,68.01037052,63.2902057,56.13193072,44.10785074,55.86091983,55.36912153,54.58249389,53.77716691,55.10343684,52.17493658,48.10855204,45.20568894,46.55936358,48.19538588,40.16580267,47.04217085,57.86695172,
Kosovo,XKX,Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Yemen, Rep.",YEM,Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.89806972,18.30152386,17.85140849,15.78889063,10.78178322,27.56255644,72.55051256,66.06906645,57.93891615,58.22503726,66.15136328,59.27134392,58.51256052,62.89942225,58.10652188,65.66031852,66.76758262,68.40479613,67.37058134,61.45574621,50.7720813,51.89079985,51.75511532,50.4834397,33.44777511,16.68767861,11.14700656,13.0615085,17.96709762,24.54812931,27.12469405,31.86827376,28.36349014,
South Africa,ZAF,Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,41.30948318,39.00933709,37.65031056,38.0498024,39.8126623,39.10017633,36.14001474,36.60233808,34.99604315,33.99284737,33.871559,33.51832178,32.86028123,33.75244852,39.97179351,39.81177326,36.7796615,35.68181528,39.50401474,43.22268403,50.46645689,46.79226019,42.00034444,35.67519066,39.02195859,42.83628182,42.77431366,37.80567813,39.04138958,37.65560594,33.27934863,31.1441185,29.38155342,30.03707723,31.70486616,34.00511394,36.39110923,37.8895349,36.34652583,35.24555999,39.32580936,42.46181787,45.69766564,38.6917066,38.94030875,39.4402664,45.05054853,47.50671595,57.70451198,41.16128236,45.0882395,50.90468292,52.20067115,55.49782044,56.39917037,53.54708898,51.88922093,49.94719938,51.31042505,50.74229668,50.22208723,56.54604327,63.93477348,
Zambia,ZMB,Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,80.22440393,80.85761182,73.57790602,73.04710793,82.07964602,76.27968338,81.94350282,79.97076023,75.72280046,76.81686047,80.97362448,105.6312982,70.62594393,68.84982054,75.31589344,71.16706976,63.58475061,62.32027789,52.45807971,63.2516163,67.91333725,58.40936478,57.49242066,50.79721133,50.81253295,63.84875352,69.99058874,74.55755426,54.01071927,56.40135046,76.98120699,56.29604381,48.74412709,49.94645886,41.59367303,45.70547888,52.04017267,40.29476546,60.26442954,55.37139401,49.43576419,50.53192482,49.07185,52.10256745,59.92499519,52.4252048,53.64957043,61.35040038,56.71978215,53.1303375,61.78462534,68.96561932,71.24635123,75.58875412,71.48219727,68.42902285,65.18623476,61.79271234,70.31144133,60.97302571,72.93503301,74.83566249,70.97159039,
Zimbabwe,ZWE,Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,40.36124166,41.67249504,40.08584097,37.94700821,60.30540497,63.89942992,43.1441557,41.01640513,40.28115979,36.95654711,39.69841307,39.47278496,37.08365752,39.10129156,43.39351991,42.64177022,36.91205853,36.36253572,36.14761971,38.30063834,42.85157177,38.73243313,34.12297576,30.13884347,35.46844057,38.01492686,39.14741813,39.04340628,37.65938972,38.18340312,40.67707834,41.50908518,54.03265972,51.58586701,59.86351119,67.18911713,60.90156341,66.04083141,75.1643846,58.51549044,56.62218248,43.11397581,59.33350577,59.01258536,70.46646561,72.90778632,75.80967052,105.499861,93.30338083,82.64194932,70.88726473,81.52081245,63.22579551,58.26299485,50.96555621,46.59091224,42.19736159,48.59285185,30.58899933,41.6173609,43.69191898,47.82660412,55.59325932,
